date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:44:33	30/30	---M--	200	added ('OK')	text/plain	date:Sun,%2017%20Apr%202016%2010:44:33%20GMT	https://ukieweb.com/robots.txt		(from )
13:44:33	15701/15701	---M-Z	200	added ('OK')	text/html	etag:%223d55-52792496ad580-gzip%22	https://ukieweb.com/envato/ukiecard/style3/	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/index.html	(from )
13:44:34	27466/27466	---M--	200	added ('OK')	text/css	etag:%226b4a-527923ebf82c0%22	https://ukieweb.com/envato/ukiecard/style3/assets/fonts/font-awesome/css/font-awesome.min.css	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/fonts/font-awesome/css/font-awesome.min.css	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:35	117305/117305	---M--	200	added ('OK')	text/css	etag:%221ca39-51b8fb811c980%22	https://ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/css/bootstrap.min.css	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/css/bootstrap.min.css	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:36	75632/75632	---M--	200	added ('OK')	text/css	etag:%2212770-51b8fb5dd3640%22	https://ukieweb.com/envato/ukiecard/style3/assets/css/animate.css	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/css/animate.css	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:37	24893/24893	---M--	200	added ('OK')	text/css	etag:%22613d-5279086545180%22	https://ukieweb.com/envato/ukiecard/style3/assets/css/style.css	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/css/style.css	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:37	2376/2376	---M--	200	added ('OK')	text/css	etag:%22948-51b8fb5ec7880%22	https://ukieweb.com/envato/ukiecard/style3/assets/css/switcher.css	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/css/switcher.css	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:38	10097/10097	---M--	200	added ('OK')	text/css	etag:%222771-5279086545180%22	https://ukieweb.com/envato/ukiecard/style3/assets/css/colour-scheme/color-blue.css	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/css/colour-scheme/color-blue.css	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:38	1644/1644	---M--	200	added ('OK')	text/css	etag:%2266c-51b8fb5dd3640%22	https://ukieweb.com/envato/ukiecard/style3/assets/css/respons.css	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/css/respons.css	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:38	6873/6873	---M--	200	added ('OK')	image/png	etag:%221ad9-51b8fb97fff80%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/favicons/apple-touch-icon-144x144.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/favicons/apple-touch-icon-144x144.png	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:39	5680/5680	---M--	200	added ('OK')	image/png	etag:%221630-51b8fb97fff80%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/favicons/apple-touch-icon-114x114.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/favicons/apple-touch-icon-114x114.png	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:39	3839/3839	---M--	200	added ('OK')	image/png	etag:%22eff-51b8fb98f41c0%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/favicons/apple-touch-icon-72x72.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/favicons/apple-touch-icon-72x72.png	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:39	3151/3151	---M--	200	added ('OK')	image/png	etag:%22c4f-51b8fb98f41c0%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/favicons/apple-touch-icon.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/favicons/apple-touch-icon.png	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:40	3151/3151	---M--	200	added ('OK')	image/png	etag:%22c4f-51b8fb99e8400%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/favicons/favicon.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/favicons/favicon.png	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:41	4643/4643	---MC-	200	added ('OK')	text/css	date:Sun,%2017%20Apr%202016%2010:44:40%20GMT	https://fonts.googleapis.com/css?family=Raleway:400,100,100italic,200,200italic,300,300italic,400italic,500,500italic,600,600italic,700,700italic,800,800italic,900,900italic	/home/bonifacechacha/websites/personal%20web/fonts.googleapis.com/cssecdf.css	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:41	276/276	---M--	200	added ('OK')	text/css	date:Sun,%2017%20Apr%202016%2010:44:41%20GMT	https://fonts.googleapis.com/css?family=The+Girl+Next+Door:400,100,100italic,200,200italic,300,300italic,400italic,500,500italic,600,600italic,700,700italic,800,800italic,900,900italic	/home/bonifacechacha/websites/personal%20web/fonts.googleapis.com/cssca8e.css	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:42	15536/15536	---M--	200	added ('OK')	image/png	etag:%223cb0-51b9011c643c0%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/man-home.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/man-home.png	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:42	18127/18127	---M-Z	200	added ('OK')	text/html	etag:%2246cf-5279246516080-gzip%22	https://ukieweb.com/envato/ukiecard/style3/profile.html	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/profile.html	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:43	21851/21851	---M-Z	200	added ('OK')	text/html	etag:%22555b-5279246516080-gzip%22	https://ukieweb.com/envato/ukiecard/style3/resume.html	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/resume.html	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:43	32981/32981	---M-Z	200	added ('OK')	text/html	etag:%2280d5-527925fc4e140-gzip%22	https://ukieweb.com/envato/ukiecard/style3/portfolio.html	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/portfolio.html	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:43	14697/14697	---M-Z	200	added ('OK')	text/html	etag:%223969-527924632dc00-gzip%22	https://ukieweb.com/envato/ukiecard/style3/blog.html	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/blog.html	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:44	13047/13047	---M-Z	200	added ('OK')	text/html	etag:%2232f7-5279246421e40-gzip%22	https://ukieweb.com/envato/ukiecard/style3/contact.html	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/contact.html	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:44	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:44:44%20GMT	https://ukieweb.com/envato/ukiecard/style3/color-blue	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/color-blue	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:44	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:44:44%20GMT	https://ukieweb.com/envato/ukiecard/style3/color-orange	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/color-orange	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:45	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:44:45%20GMT	https://ukieweb.com/envato/ukiecard/style3/color-purple	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/color-purple	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:45	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:44:45%20GMT	https://ukieweb.com/envato/ukiecard/style3/color-green	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/color-green	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:45	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:44:45%20GMT	https://ukieweb.com/envato/ukiecard/style3/color-red	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/color-red	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:46	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:44:46%20GMT	https://ukieweb.com/envato/ukiecard/style3/color-brown	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/color-brown	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:46	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:44:46%20GMT	https://ukieweb.com/envato/ukiecard/style3/bg-white	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/bg-white	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:46	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:44:46%20GMT	https://ukieweb.com/envato/ukiecard/style3/bg-grey	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/bg-grey	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:47	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:44:47%20GMT	https://ukieweb.com/envato/ukiecard/style3/bg-light-blue	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/bg-light-blue	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:47	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:44:47%20GMT	https://ukieweb.com/envato/ukiecard/style3/bg-dark-blue	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/bg-dark-blue	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:47	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:44:47%20GMT	https://ukieweb.com/envato/ukiecard/style3/bg-dark-purple	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/bg-dark-purple	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:48	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:44:47%20GMT	https://ukieweb.com/envato/ukiecard/style3/bg-brown	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/bg-brown	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:49	95934/95934	---M--	200	added ('OK')	application/javascript	etag:%22176be-51b8fb6efdec0%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/jquery-1.11.2.min.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/jquery-1.11.2.min.js	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:49	35951/35951	---M--	200	added ('OK')	application/javascript	etag:%228c6f-51b8fb88bdb80%22	https://ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/js/bootstrap.min.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/boostrap-files/js/bootstrap.min.js	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:49	4227/4227	---M--	200	added ('OK')	application/javascript	etag:%221083-51b8fb6ff2100%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/jquery.appear.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/jquery.appear.js	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:50	62129/62129	---M--	200	added ('OK')	application/javascript	etag:%22f2b1-51b8fb73c2a00%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/jquery.nicescroll.min.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/jquery.nicescroll.min.js	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:50	28530/28530	---M--	200	added ('OK')	application/javascript	etag:%226f72-51b8fb72ce7c0%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/jquery.mixitup.min.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/jquery.mixitup.min.js	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:51	21145/21145	---M--	200	added ('OK')	application/javascript	etag:%225299-51b8fb71da580%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/jquery.magnific-popup.min.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/jquery.magnific-popup.min.js	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:51	23890/23890	---M--	200	added ('OK')	application/javascript	etag:%225d52-51b8fb73c2a00%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/owl.carousel.min.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/owl.carousel.min.js	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:52	1424/1424	---M--	200	added ('OK')	application/javascript	etag:%22590-51b8fb70e6340%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/jquery.inview.min.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/jquery.inview.min.js	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:52	10804/10804	---M--	200	added ('OK')	application/javascript	etag:%222a34-51b8fb71da580%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/jquery.knob.min.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/jquery.knob.min.js	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:52	3715/3715	---M--	200	added ('OK')	application/javascript	etag:%22e83-51b8fb6ff2100%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/jquery.cookie.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/jquery.cookie.js	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:54	2842/2842	---M--	200	added ('OK')	application/javascript	etag:%22b1a-52adecc2a8c00%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/menu.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/menu.js	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:54	102030/102030	---M--	200	added ('OK')	application/javascript	etag:%2218e8e-51b901c531200%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/TweenMax.min.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/TweenMax.min.js	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:54	7176/7176	---M--	200	added ('OK')	application/javascript	etag:%221c08-51b8fb74b6c40%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/scripts.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/scripts.js	(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:55	51/51	---MCZ	200	added ('OK')	text/plain	date:Sun,%2017%20Apr%202016%2010:44:55%20GMT	https://fonts.googleapis.com/robots.txt		(from https://ukieweb.com/envato/ukiecard/style3/)
13:44:55	5310/5310	---M--	200	added ('OK')	image/png	etag:%2214be-51b8fb6a39380%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/profile_l.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/profile_l.png	(from https://ukieweb.com/envato/ukiecard/style3/profile.html)
13:44:55	15701/15701	---M-Z	200	added ('OK')	text/html	etag:%223d55-52792496ad580-gzip%22	https://ukieweb.com/envato/ukiecard/style3/index.html	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/index-2.html	(from https://ukieweb.com/envato/ukiecard/style3/profile.html)
13:44:56	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:44:56%20GMT	https://ukieweb.com/envato/ukiecard/style3/www.themeforest.net	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/www.themeforest.net	(from https://ukieweb.com/envato/ukiecard/style3/profile.html)
13:44:56	1476/1476	---M--	200	added ('OK')	text/css	etag:%225c4-51b8fb5cdf400%22	https://ukieweb.com/envato/ukiecard/style3/assets/css/owl.carousel.css	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/css/owl.carousel.css	(from https://ukieweb.com/envato/ukiecard/style3/resume.html)
13:44:56	1665/1665	---M--	200	added ('OK')	text/css	etag:%22681-51b8fb5dd3640%22	https://ukieweb.com/envato/ukiecard/style3/assets/css/owl.theme.css	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/css/owl.theme.css	(from https://ukieweb.com/envato/ukiecard/style3/resume.html)
13:44:57	4848/4848	---M--	200	added ('OK')	image/png	etag:%2212f0-51b8fb6b2d5c0%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/resume_l.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/resume_l.png	(from https://ukieweb.com/envato/ukiecard/style3/resume.html)
13:44:57	3115/3115	---M--	200	added ('OK')	application/javascript	etag:%22c2b-51b8fb70e6340%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/jquery.countTo.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/jquery.countTo.js	(from https://ukieweb.com/envato/ukiecard/style3/resume.html)
13:44:58	8234/8234	---M--	200	added ('OK')	text/css	etag:%22202a-51b8fb5beb1c0%22	https://ukieweb.com/envato/ukiecard/style3/assets/css/magnific-popup.css	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/css/magnific-popup.css	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:44:58	3893/3893	---M--	200	added ('OK')	image/png	etag:%22f35-51b8fb6945140%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio_l.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio_l.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:44:59	198249/198249	---M--	200	added ('OK')	image/png	etag:%2230669-51b8fb9db8d00%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p1.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p1.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:01	165894/165894	---M--	200	added ('OK')	image/png	etag:%2228806-51b8fb9db8d00%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p2.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p2.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:01	511760/511760	---M--	200	added ('OK')	image/png	etag:%227cf10-51b8fba64e140%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b1.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b1.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:01	279085/279085	---M--	200	added ('OK')	image/png	etag:%224422d-51b8fba742380%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b2.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b2.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:03	173571/173571	---M--	200	added ('OK')	image/png	etag:%222a603-51b8fb9fa1180%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p3.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p3.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:04	417194/417194	---M--	200	added ('OK')	image/png	etag:%2265daa-51b8fba8365c0%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b3.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b3.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:04	186127/186127	---M--	200	added ('OK')	image/png	etag:%222d70f-51b8fb9fa1180%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p4.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p4.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:05	289716/289716	---M--	200	added ('OK')	image/png	etag:%2246bb4-51b8fba189600%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p5.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p5.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:05	552719/552719	---M--	200	added ('OK')	image/png	etag:%2286f0f-51b8fbaa1ea40%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b4.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b4.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:06	267275/267275	---M--	200	added ('OK')	image/png	etag:%224140b-51b8fba189600%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p6.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p6.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:06	646997/646997	---M--	200	added ('OK')	image/png	etag:%229df55-51b8fbacfb100%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b6.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b6.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:06	808653/808653	---M--	200	added ('OK')	image/png	etag:%22c56cd-51b8fbab12c80%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b5.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b5.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:09	198908/198908	---M--	200	added ('OK')	image/png	etag:%22308fc-51b8fba371a80%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p8.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p8.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:09	306920/306920	---M--	200	added ('OK')	image/png	etag:%224aee8-51b8fba371a80%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p7.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p7.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:09	854908/854908	---M--	200	added ('OK')	image/png	etag:%22d0b7c-51b8fbadef340%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b7.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b7.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:10	195079/195079	---M--	200	added ('OK')	image/png	etag:%222fa07-51b8fba559f00%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p9.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p9.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:11	1126/1126	---M--	200	added ('OK')	application/javascript	etag:%22466-51b8fb74b6c40%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/portfolio_scripts.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/portfolio_scripts.js	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:11	528003/528003	---M--	200	added ('OK')	image/png	etag:%2280e83-51b8fbb0cba00%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b9.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b9.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:11	3641/3641	---M--	200	added ('OK')	image/png	etag:%22e39-51b8fb6480600%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/blog_l.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/blog_l.png	(from https://ukieweb.com/envato/ukiecard/style3/blog.html)
13:45:12	18106/18106	---M-Z	200	added ('OK')	text/html	etag:%2246ba-5279246421e40-gzip%22	https://ukieweb.com/envato/ukiecard/style3/post-img.html	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/post-img.html	(from https://ukieweb.com/envato/ukiecard/style3/blog.html)
13:45:12	619966/619966	---M--	200	added ('OK')	image/png	etag:%22975be-51b8fb942f680%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/blog/post1.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/blog/post1.png	(from https://ukieweb.com/envato/ukiecard/style3/blog.html)
13:45:12	592190/592190	---M--	200	added ('OK')	image/png	etag:%229093e-51b8fbaee3580%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b8.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/portfolio/p_b8.png	(from https://ukieweb.com/envato/ukiecard/style3/portfolio.html)
13:45:12	4341/4341	---M--	200	added ('OK')	image/png	etag:%2210f5-51b8fb6480600%22	https://ukieweb.com/envato/ukiecard/style3/assets/img/contact_l.png	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/img/contact_l.png	(from https://ukieweb.com/envato/ukiecard/style3/contact.html)
13:45:12	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:45:12%20GMT	https://ukieweb.com/envato/ukiecard/style3/www.themeforest.com	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/www.themeforest.com	(from https://ukieweb.com/envato/ukiecard/style3/contact.html)
13:45:13	4435/4435	---M--	200	added ('OK')	application/javascript	etag:%221153-51b8fb6e09c80%22	https://ukieweb.com/envato/ukiecard/style3/assets/js/contact_scripts.js	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/assets/js/contact_scripts.js	(from https://ukieweb.com/envato/ukiecard/style3/contact.html)
13:45:13	251/251	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2017%20Apr%202016%2010:45:13%20GMT	https://ukieweb.com/envato/ukiecard/style3/color-blue	/home/bonifacechacha/websites/personal%20web/ukieweb.com/envato/ukiecard/style3/color-blue	(from https://ukieweb.com/envato/ukiecard/style3/index.html)
